posting_id,job_title,salary_estimate,company_rating,company_size,founded_year,ownership_type,industry,sector,revenue_band,hourly_flag,employer_provided_flag,lower_salary_k,upper_salary_k,avg_salary_k,job_state,company_age,python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,power_bi,flink,mongo,google_analytics,role_family,seniority,degree_required
866,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",$113K-$196K (Glassdoor est.),3.7,10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,113,196,154.5,MA,240,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,na,M
867,Data Scientist,$69K-$121K (Glassdoor est.),3.4,201 - 500 ,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,0,0,69,121,95.0,NY,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
868,Data Scientist,$71K-$124K (Glassdoor est.),4.0,501 - 1000 ,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,0,0,71,124,97.5,NY,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
869,Senior Data Scientist,$97K-$160K (Glassdoor est.),4.4,201 - 500 ,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),0,0,97,160,128.5,IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,sr,na
870,Senior Research Scientist-Machine Learning,$81K-$167K (Glassdoor est.),2.6,501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,0,0,81,167,124.0,PA,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,sr,P
871,Principal Data Scientist,$150K-$238K (Glassdoor est.),3.2,501 - 1000 ,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,150,238,194.0,CA,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
875,Clinical Laboratory Scientist,$24-$39 Per Hour(Glassdoor est.),3.7,501 - 1000 ,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),1,0,49,81,65.0,CO,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
877,"Data Analyst 1, full-time contract worker for up to 12 months",$35K-$65K (Glassdoor est.),4.2,10000+ ,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,0,0,35,65,50.0,UT,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
878,Data Scientist,$77K-$132K (Glassdoor est.),3.5,201 - 500 ,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,0,0,77,132,104.5,NY,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
879,Data Scientist,$51K-$88K (Glassdoor est.),4.3,201 - 500 ,1969,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,51,88,69.5,AZ,52,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,data scientist,na,na
880,Data Scientist,$101K-$141K (Glassdoor est.),2.6,10000+ ,1997,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,0,0,101,141,121.0,CA,24,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,data scientist,na,M
881,Data Engineer - Consultant (Charlotte Based),$59K-$112K (Glassdoor est.),4.2,201 - 500 ,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,0,0,59,112,85.5,NC,13,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
883,Data Engineer,$79K-$147K (Glassdoor est.),3.1,1001 - 5000 ,1997,Company - Public,Video Games,Media,$10+ billion (USD),0,0,79,147,113.0,CA,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,data engineer,na,na
884,Data Scientist (Warehouse Automation),$79K-$127K (Glassdoor est.),3.8,201 - 500 ,2005,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD),0,0,79,127,103.0,CA,16,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,na,M
886,"Scientist, Immuno-Oncology",$62K-$119K (Glassdoor est.),3.9,10000+ ,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,62,119,90.5,MA,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
887,Senior Data Scientist,$119K-$187K (Glassdoor est.),4.3,51 - 200 ,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,119,187,153.0,CA,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
892,Jr. Data Scientist,$81K-$132K (Glassdoor est.),3.2,5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),0,0,81,132,106.5,VA,63,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,data scientist,jr,na
893,Senior Data Scientist,Employer Provided Salary:$120K-$140K,5.0,51 - 200 ,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,1,120,140,130.0,MI,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
895,Products Data Analyst II,$90K-$157K (Glassdoor est.),3.3,1001 - 5000 ,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),0,0,90,157,123.5,CA,33,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,analyst,na,M
896,Data Architect / Data Modeler,$63K-$110K (Glassdoor est.),4.3,1001 - 5000 ,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),0,0,63,110,86.5,NY,22,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data modeler,na,M
897,Analytics Manager - Data Mart,$42K-$86K (Glassdoor est.),3.5,501 - 1000 ,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),0,0,42,86,64.0,CA,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,na,na
898,Lead Data Analyst,$32K-$62K (Glassdoor est.),3.9,201 - 500 ,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),0,0,32,62,47.0,NY,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
899,Data Science Engineer - Mobile,$116K-$208K (Glassdoor est.),4.0,10000+ ,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),0,0,116,208,162.0,CA,39,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,na,M
900,Senior Data Scientist Oncology,$107K-$173K (Glassdoor est.),3.9,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,107,173,140.0,MD,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
901,Data Scientist,$65K-$113K (Glassdoor est.),3.4,51 - 200 ,-1,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),0,0,65,113,89.0,WA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
902,Sr. Data Engineer - Contract-to-Hire (Java),$69K-$127K (Glassdoor est.),3.0,10000+ ,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),0,0,69,127,98.0,TN,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M
904,Senior Data Scientist - R&D Oncology,$102K-$172K (Glassdoor est.),3.9,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,102,172,137.0,NY,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
907,Data Engineer,$74K-$124K (Glassdoor est.),4.0,501 - 1000 ,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),0,0,74,124,99.0,CO,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
909,Food Scientist - Developer,$40K-$68K (Glassdoor est.),3.3,501 - 1000 ,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,0,0,40,68,54.0,WI,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
910,Senior Data Engineer,$76K-$142K (Glassdoor est.),3.2,1001 - 5000 ,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,0,0,76,142,109.0,TN,17,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
911,Data Engineer,$76K-$142K (Glassdoor est.),3.4,201 - 500 ,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),0,0,76,142,109.0,MD,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
912,Senior Data Scientist,$108K-$171K (Glassdoor est.),4.4,1001 - 5000 ,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),0,0,108,171,139.5,MA,37,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M
913,"Director II, Data Science - GRM Actuarial",$202K-$306K (Glassdoor est.),3.3,10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,202,306,254.0,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
914,Machine Learning Engineer,$91K-$159K (Glassdoor est.),3.2,1001 - 5000 ,1975,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,91,159,125.0,NY,46,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,machine learning engineer,na,M
916,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",$80K-$133K (Glassdoor est.),3.8,10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,80,133,106.5,MA,25,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M
919,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,$21-$34 Per Hour(Glassdoor est.),3.6,1001 - 5000 ,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),1,0,43,70,56.5,DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
920,"Scientist, Molecular/Cellular Biologist",$49K-$97K (Glassdoor est.),2.9,201 - 500 ,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,49,97,73.0,CA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
921,Staff Scientist-Downstream Process Development,$49K-$113K (Glassdoor est.),2.7,201 - 500 ,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,49,113,81.0,MD,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
924,Data Scientist,$96K-$161K (Glassdoor est.),3.2,1 - 50 ,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),0,0,96,161,128.5,PA,-1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,na
926,Scientist - Analytical Services,$65K-$134K (Glassdoor est.),3.1,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),0,0,65,134,99.5,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
928,"Associate Scientist / Sr. Associate Scientist, Antibody Discovery",$59K-$125K (Glassdoor est.),4.0,501 - 1000 ,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,59,125,92.0,CA,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
929,Associate Data Analyst- Graduate Development Program,$32K-$59K (Glassdoor est.),3.3,501 - 1000 ,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),0,0,32,59,45.5,OH,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
930,Sr. Data Engineer,$87K-$158K (Glassdoor est.),4.5,51 - 200 ,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),0,0,87,158,122.5,IN,25,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,sr,na
931,Clinical Data Analyst,$27K-$48K (Glassdoor est.),3.0,1001 - 5000 ,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),0,0,27,48,37.5,FL,44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
932,IT Associate Data Analyst,$39K-$69K (Glassdoor est.),3.7,5001 - 10000 ,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),0,0,39,69,54.0,MA,169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
933,Business Data Analyst,$36K-$71K (Glassdoor est.),3.8,1001 - 5000 ,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),0,0,36,71,53.5,NY,19,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,analyst,na,M
934,Senior Insurance Data Scientist,$107K-$173K (Glassdoor est.),3.9,5001 - 10000 ,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),0,0,107,173,140.0,IL,53,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
935,Senior Data Science Systems Engineer,$56K-$99K (Glassdoor est.),3.2,5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),0,0,56,99,77.5,VA,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
936,ENVIRONMENTAL ENGINEER/SCIENTIST,Employer Provided Salary:$25-$28 Per Hour,3.3,1 - 50 ,1976,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,1,1,52,58,55.0,MA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
938,Senior Scientist - Regulatory Submissions,$80K-$155K (Glassdoor est.),3.1,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),0,0,80,155,117.5,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
939,Scientist - Biomarker and Flow Cytometry,$43K-$98K (Glassdoor est.),2.4,501 - 1000 ,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),0,0,43,98,70.5,CA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
940,Revenue Analytics Manager,$45K-$78K (Glassdoor est.),4.8,51 - 200 ,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),0,0,45,78,61.5,CA,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,na,na
941,Sr. Scientist Method Development,$50K-$110K (Glassdoor est.),2.9,1001 - 5000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,50,110,80.0,GA,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,na
942,"Associate Scientist, LC/MS Biologics",$44K-$96K (Glassdoor est.),2.9,1001 - 5000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,44,96,70.0,NY,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
943,"Research Scientist, Immunology - Cancer Biology",Employer Provided Salary:$100K-$140K,-1.0,unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,0,1,100,140,120.0,MA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
944,IT - Data Engineer II,$61K-$119K (Glassdoor est.),3.4,1001 - 5000 ,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),0,0,61,119,90.0,MA,33,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
945,Machine Learning Engineer (NLP),$80K-$142K (Glassdoor est.),4.1,1 - 50 ,2007,Company - Private,K-12 Education,Education,Unknown / Non-Applicable,0,0,80,142,111.0,CA,14,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,machine learning engineer,na,na
946,Senior Data Analyst,$99K-$178K (Glassdoor est.),3.9,51 - 200 ,2008,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,99,178,138.5,CA,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
947,Data Science Project Manager,$37K-$100K (Glassdoor est.),3.6,5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,37,100,68.5,MA,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
948,Data Engineer,$62K-$113K (Glassdoor est.),3.9,201 - 500 ,2011,Company - Private,Internet,Information Technology,$100 to $500 million (USD),0,0,62,113,87.5,CA,10,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,P
949,"Principal, Data Science - Advanced Analytics",$86K-$137K (Glassdoor est.),3.6,10000+ ,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),0,0,86,137,111.5,PA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
950,"Sr Scientist, Immuno-Oncology - Oncology",$58K-$111K (Glassdoor est.),3.9,10000+ ,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,58,111,84.5,MA,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
951,Senior Data Engineer,$72K-$133K (Glassdoor est.),4.4,1001 - 5000 ,2006,Company - Public,Internet,Information Technology,$100 to $500 million (USD),0,0,72,133,102.5,TN,15,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
952,"Project Scientist - Auton Lab, Robotics Institute",$56K-$91K (Glassdoor est.),2.6,501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,0,0,56,91,73.5,PA,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
953,Data Science Manager,$95K-$160K (Glassdoor est.),3.2,1 - 50 ,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),0,0,95,160,127.5,PA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
955,Research Scientist – Security and Privacy,$61K-$126K (Glassdoor est.),3.6,501 - 1000 ,1967,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),0,0,61,126,93.5,OH,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
